"","fips","month","av_tem"
"15688","51015",8,71.7
"15689","51015",9,62.8
"15690","51015",10,56.4
"15691","51021",1,37.2
"15692","51021",2,38.5
"15693","51021",3,47.6
"15694","51021",4,48
"15695","51021",5,55.6
"15696","51021",6,64.8
"15697","51021",7,71.6
"15698","51021",8,69.8
"15699","51021",9,61.7
"15700","51021",10,54.1
"15701","51023",1,38.9
"15702","51023",2,41.2
"15703","51023",3,50.7
"15704","51023",4,52.2
"15705","51023",5,59.1
"15706","51023",6,69.6
"15707","51023",7,77.2
"15708","51023",8,74
"15709","51023",9,64.4
"15710","51023",10,57.7
"15711","51029",1,41.5
"15712","51029",2,43.6
"15713","51029",3,53.1
"15714","51029",4,55.4
"15715","51029",5,62.2
"15716","51029",6,73
"15717","51029",7,80.5
"15718","51029",8,76.6
"15719","51029",9,66.4
"15720","51029",10,59.1
"15721","5103",1,46.6
"15722","5103",2,46.6
"15723","5103",3,59.6
"15724","5103",4,61.9
"15725","5103",5,68.8
"15726","5103",6,77.2
"15727","5103",7,81.8
"15728","5103",8,79
"15729","5103",9,73.4
"15730","5103",10,61.2
"15731","51036",1,43.8
"15732","51036",2,45.5
"15733","51036",3,55.1
"15734","51036",4,56.8
"15735","51036",5,64
"15736","51036",6,75.2
"15737","51036",7,82.7
"15738","51036",8,79.5
"15739","51036",9,70.1
"15740","51036",10,63.1
"15741","51047",1,40.1
"15742","51047",2,42.6
"15743","51047",3,50.9
"15744","51047",4,52.6
"15745","51047",5,61.1
"15746","51047",6,72.7
"15747","51047",7,80.4
"15748","51047",8,76.1
"15749","51047",9,66.2
"15750","51047",10,58.7
"15751","51051",1,39.9
"15752","51051",2,40.1
"15753","51051",3,50.3
"15754","51051",4,51.2
"15755","51051",5,58.8
"15756","51051",6,68.7
"15757","51051",7,74.6
"15758","51051",8,72.6
"15759","51051",9,65.4
"15760","51051",10,57.9
"15761","51053",1,43.8
"15762","51053",2,45.2
"15763","51053",3,54.7
"15764","51053",4,56.1
"15765","51053",5,63.1
"15766","51053",6,73.9
"15767","51053",7,82
"15768","51053",8,78.8
"15769","51053",9,68.9
"15770","51053",10,61.5
"15771","51059",1,39.9
"15772","51059",2,42
"15773","51059",3,50.6
"15774","51059",4,52.8
"15775","51059",5,61.5
"15776","51059",6,73.8
"15777","51059",7,81.3
"15778","51059",8,77.4
"15779","51059",9,67.7
"15780","51059",10,59.7
"15781","51061",1,39
"15782","51061",2,41.6
"15783","51061",3,50
"15784","51061",4,51.8
"15785","51061",5,60.5
"15786","51061",6,72.1
"15787","51061",7,79.7
"15788","51061",8,75.6
"15789","51061",9,65.7
"15790","51061",10,58.2
"15791","51065",1,41.2
"15792","51065",2,43.8
"15793","51065",3,53.3
"15794","51065",4,55.3
"15795","51065",5,62.8
"15796","51065",6,73.7
"15797","51065",7,81.2
"15798","51065",8,77
"15799","51065",9,66.7
"15800","51065",10,59.3
"15801","5107",1,31.675
"15802","5107",2,33.85
"15803","5107",3,43.975
"15804","5107",4,48.925
"15805","5107",5,60.35
"15806","5107",6,72.975
"15807","5107",7,76.35
"15808","5107",8,75.375
"15809","5107",9,65
"15810","5107",10,49.625
"15811","51075",1,40.9
"15812","51075",2,43.5
"15813","51075",3,52.9
"15814","51075",4,55.4
"15815","51075",5,63
"15816","51075",6,73.8
"15817","51075",7,81.4
"15818","51075",8,77.1
"15819","51075",9,67.4
"15820","51075",10,59.7
"15821","51081",1,44.8
"15822","51081",2,46.2
"15823","51081",3,54.9
"15824","51081",4,56.1
"15825","51081",5,63.5
"15826","51081",6,74.2
"15827","51081",7,82.4
"15828","51081",8,79
"15829","51081",9,69.7
"15830","51081",10,62.7
"15831","51085",1,41.1
"15832","51085",2,43.6
"15833","51085",3,53.5
"15834","51085",4,55.4
"15835","51085",5,62.9
"15836","51085",6,74.1
"15837","51085",7,81.6
"15838","51085",8,77.7
"15839","51085",9,68.3
"15840","51085",10,60.7
"15841","51087",1,42.3
"15842","51087",2,44.5
"15843","51087",3,54.2
"15844","51087",4,56
"15845","51087",5,63.3
"15846","51087",6,74.5
"15847","51087",7,82.1
"15848","51087",8,78.3
"15849","51087",9,68.9
"15850","51087",10,61.4
"15851","51093",1,45.5
"15852","51093",2,46.7
"15853","51093",3,55.5
"15854","51093",4,57.4
"15855","51093",5,64.1
"15856","51093",6,74.9
"15857","51093",7,82.5
"15858","51093",8,79.7
"15859","51093",9,70.7
"15860","51093",10,64.4
"15861","51095",1,43.9
"15862","51095",2,45.6
"15863","51095",3,55
"15864","51095",4,56.9
"15865","51095",5,64
"15866","51095",6,75.2
"15867","51095",7,82.7
"15868","51095",8,79.5
"15869","51095",9,70.4
"15870","51095",10,63.5
"15871","51097",1,41.4
"15872","51097",2,43.6
"15873","51097",3,53.4
"15874","51097",4,55.9
"15875","51097",5,62.9
"15876","51097",6,74.4
"15877","51097",7,81.7
"15878","51097",8,78.2
"15879","51097",9,68.9
"15880","51097",10,61.8
"15881","51099",1,41.4
"15882","51099",2,43.2
"15883","51099",3,52.6
"15884","51099",4,54.4
"15885","51099",5,62.3
"15886","51099",6,74.8
"15887","51099",7,82.7
"15888","51099",8,78.2
"15889","51099",9,68.8
"15890","51099",10,61.8
"15891","51101",1,41.4
"15892","51101",2,43.8
"15893","51101",3,53.7
"15894","51101",4,56
"15895","51101",5,63.1
"15896","51101",6,74.5
"15897","51101",7,81.8
"15898","51101",8,78.3
"15899","51101",9,68.9
"15900","51101",10,61.5
"15901","51107",1,38.4
"15902","51107",2,41.1
"15903","51107",3,49.5
"15904","51107",4,51.8
"15905","51107",5,60.6
"15906","51107",6,72.5
"15907","51107",7,79.9
"15908","51107",8,76.1
"15909","51107",9,65.7
"15910","51107",10,58
"15911","5111",1,43.4
"15912","5111",2,43.5
"15913","5111",3,54.9
"15914","5111",4,58.1
"15915","5111",5,67.3
"15916","5111",6,77.5
"15917","5111",7,82.9
"15918","5111",8,78.5
"15919","5111",9,72
"15920","5111",10,59.7
"15921","51111",1,43
"15922","51111",2,44.4
"15923","51111",3,53.8
"15924","51111",4,55.4
"15925","51111",5,62
"15926","51111",6,73
"15927","51111",7,80.7
"15928","51111",8,77.8
"15929","51111",9,68
"15930","51111",10,60.7
"15931","51115",1,43.4
"15932","51115",2,45.1
"15933","51115",3,53.9
"15934","51115",4,56.3
"15935","51115",5,63.4
"15936","51115",6,74.7
"15937","51115",7,82.5
"15938","51115",8,79.2
"15939","51115",9,70.8
"15940","51115",10,63.8
"15941","51127",1,42.4
"15942","51127",2,44.5
"15943","51127",3,54.3
"15944","51127",4,56.4
"15945","51127",5,63.5
"15946","51127",6,74.7
"15947","51127",7,82.2
"15948","51127",8,78.7
"15949","51127",9,69.4
"15950","51127",10,62.2
"15951","5113",1,37.725
"15952","5113",2,38.7083333333333
"15953","5113",3,50.2583333333333
"15954","5113",4,54.05
"15955","5113",5,62.5333333333333
"15956","5113",6,73.1833333333333
"15957","5113",7,77.0916666666667
"15958","5113",8,75.0583333333333
"15959","5113",9,67.8666666666667
"15960","5113",10,56.475
"15961","51135",1,42.9
"15962","51135",2,44.4
"15963","51135",3,54.2
"15964","51135",4,56.1
"15965","51135",5,62.6
"15966","51135",6,73.1
"15967","51135",7,81.3
"15968","51135",8,77.9
"15969","51135",9,68
"15970","51135",10,60.2
"15971","51141",1,40.4
"15972","51141",2,42
"15973","51141",3,51.6
"15974","51141",4,52.9
"15975","51141",5,58.7
"15976","51141",6,69.5
"15977","51141",7,76.3
"15978","51141",8,73.5
"15979","51141",9,64.8
"15980","51141",10,58.5
"15981","51143",1,41.8
"15982","51143",2,43.8
"15983","51143",3,54.2
"15984","51143",4,55.4
"15985","51143",5,61.4
"15986","51143",6,72.3
"15987","51143",7,79.7
"15988","51143",8,76.7
"15989","51143",9,66.7
"15990","51143",10,60.3
"15991","51145",1,41.7
"15992","51145",2,44
"15993","51145",3,53.1
"15994","51145",4,55.9
"15995","51145",5,63.1
"15996","51145",6,73.8
"15997","51145",7,81.8
"15998","51145",8,77.4
"15999","51145",9,67.7
"16000","51145",10,59.9
"16001","51147",1,42.1
"16002","51147",2,43.5
"16003","51147",3,53.2
"16004","51147",4,55.3
"16005","51147",5,61.8
"16006","51147",6,72.7
"16007","51147",7,80.3
"16008","51147",8,76.7
"16009","51147",9,66.9
"16010","51147",10,59.6
"16011","51149",1,44.3
"16012","51149",2,45.8
"16013","51149",3,55.2
"16014","51149",4,56.7
"16015","51149",5,63.9
"16016","51149",6,75
"16017","51149",7,82.6
"16018","51149",8,79.6
"16019","51149",9,69.8
"16020","51149",10,62.8
"16021","5115",1,31.4
"16022","5115",2,32.2666666666667
"16023","5115",3,46.2666666666667
"16024","5115",4,50.9333333333333
"16025","5115",5,61.0333333333333
"16026","5115",6,73.1
"16027","5115",7,77.6
"16028","5115",8,73.6333333333333
"16029","5115",9,65.9666666666667
"16030","5115",10,51.9333333333333
"16031","51153",1,40
"16032","51153",2,42.3
"16033","51153",3,51
"16034","51153",4,53.1
"16035","51153",5,61.7
"16036","51153",6,74
"16037","51153",7,81.5
"16038","51153",8,77.4
"16039","51153",9,67.6
"16040","51153",10,59.7
"16041","51157",1,38.3
"16042","51157",2,41.2
"16043","51157",3,48.5
"16044","51157",4,50
"16045","51157",5,59.1
"16046","51157",6,70
"16047","51157",7,77.4
"16048","51157",8,73.6
"16049","51157",9,64.2
"16050","51157",10,56.8
"16051","51161",1,39.2
"16052","51161",2,41.3
"16053","51161",3,51.4
"16054","51161",4,52.5
"16055","51161",5,59.3
"16056","51161",6,69.8
"16057","51161",7,77.5
"16058","51161",8,74.2
"16059","51161",9,64.6
"16060","51161",10,58
"16061","51163",1,38.5
"16062","51163",2,41
"16063","51163",3,49.9
"16064","51163",4,51.7
"16065","51163",5,58.8
"16066","51163",6,69.1
"16067","51163",7,76.5
"16068","51163",8,73.2
"16069","51163",9,64
"16070","51163",10,57.1
"16071","5117",1,33.35
"16072","5117",2,35.5
"16073","5117",3,45.55
"16074","5117",4,49.6
"16075","5117",5,61.05
"16076","5117",6,71.4
"16077","5117",7,76.65
"16078","5117",8,75.75
"16079","5117",9,65.9
"16080","5117",10,49.7
"16081","51171",1,37.8
"16082","51171",2,40.4
"16083","51171",3,48.2
"16084","51171",4,49.9
"16085","51171",5,58.3
"16086","51171",6,69.7
"16087","51171",7,76.5
"16088","51171",8,73.2
"16089","51171",9,63.5
"16090","51171",10,55.8
"16091","51173",1,38.4
"16092","51173",2,39
"16093","51173",3,48.3
"16094","51173",4,49
"16095","51173",5,56
"16096","51173",6,65.9
"16097","51173",7,72.6
"16098","51173",8,70.6
"16099","51173",9,62.9
"16100","51173",10,55.6
"16101","51175",1,45.1
"16102","51175",2,46.4
"16103","51175",3,55.2
"16104","51175",4,56.8
"16105","51175",5,63.7
"16106","51175",6,74.5
"16107","51175",7,82.2
"16108","51175",8,79.2
"16109","51175",9,70
"16110","51175",10,63.4
"16111","51177",1,39.9
"16112","51177",2,42.1
"16113","51177",3,51.7
"16114","51177",4,53.3
"16115","51177",5,61.2
"16116","51177",6,73.1
"16117","51177",7,81.1
"16118","51177",8,76.6
"16119","51177",9,66.8
"16120","51177",10,59.6
"16121","5119",1,40.6714285714286
"16122","5119",2,40.7714285714286
"16123","5119",3,52.0142857142857
"16124","5119",4,54.6714285714286
"16125","5119",5,63.4142857142857
"16126","5119",6,73.8857142857143
"16127","5119",7,79.1142857142857
"16128","5119",8,75.7285714285714
"16129","5119",9,68.9285714285714
"16130","5119",10,58.2857142857143
"16131","51197",1,38.4
"16132","51197",2,39.5
"16133","51197",3,48.8
"16134","51197",4,49.3
"16135","51197",5,56.1
"16136","51197",6,65.9
"16137","51197",7,72.6
"16138","51197",8,70.5
"16139","51197",9,62.5
"16140","51197",10,55.2
"16141","5123",1,45.1
"16142","5123",2,45.2
"16143","5123",3,57
"16144","5123",4,59.2
"16145","5123",5,68.6
"16146","5123",6,77.8
"16147","5123",7,82.6
"16148","5123",8,79
"16149","5123",9,73
"16150","5123",10,61.3
"16151","5125",1,34.76
"16152","5125",2,36.6
"16153","5125",3,49.08
"16154","5125",4,53.54
"16155","5125",5,62.72
"16156","5125",6,76.18
"16157","5125",7,79.3
"16158","5125",8,75.68
"16159","5125",9,67.8
"16160","5125",10,54.36
"16161","5127",1,36.7545454545455
"16162","5127",2,36.7818181818182
"16163","5127",3,49.5818181818182
"16164","5127",4,52.4818181818182
"16165","5127",5,62.1090909090909
"16166","5127",6,73.5818181818182
"16167","5127",7,78
"16168","5127",8,74.4636363636364
"16169","5127",9,67.0363636363636
"16170","5127",10,55.3181818181818
"16171","5129",1,40.1
"16172","5129",2,40.1
"16173","5129",3,52.5
"16174","5129",4,54.9
"16175","5129",5,62.2
"16176","5129",6,73.5
"16177","5129",7,78.6
"16178","5129",8,74.1
"16179","5129",9,68.2
"16180","5129",10,56.4
"16181","5131",1,43.5
"16182","5131",2,43.9
"16183","5131",3,57
"16184","5131",4,58.5
"16185","5131",5,66.3
"16186","5131",6,77.2
"16187","5131",7,82.1
"16188","5131",8,77.8
"16189","5131",9,71.8
"16190","5131",10,60.3
"16191","5133",1,38.4333333333333
"16192","5133",2,39.3
"16193","5133",3,49.6666666666667
"16194","5133",4,51.6666666666667
"16195","5133",5,60.9666666666667
"16196","5133",6,68.9
"16197","5133",7,75.4333333333333
"16198","5133",8,74.4666666666667
"16199","5133",9,66.6666666666667
"16200","5133",10,56.9666666666667
"16201","5135",1,40.2
"16202","5135",2,40.8
"16203","5135",3,52.6
"16204","5135",4,56.2
"16205","5135",5,63.9
"16206","5135",6,74.5
"16207","5135",7,80.2
"16208","5135",8,75.7
"16209","5135",9,70
"16210","5135",10,56.5
"16211","5137",1,44.2333333333333
"16212","5137",2,44.6333333333333
"16213","5137",3,57.2666666666667
"16214","5137",4,58.7666666666667
"16215","5137",5,65.2666666666667
"16216","5137",6,75.7
"16217","5137",7,79.8333333333333
"16218","5137",8,77.4666666666667
"16219","5137",9,71.7
"16220","5137",10,60.8333333333333
"16221","5139",1,38.6294117647059
"16222","5139",2,39.3529411764706
"16223","5139",3,50.4117647058824
"16224","5139",4,53.1411764705882
"16225","5139",5,61.9823529411765
"16226","5139",6,72.4823529411765
"16227","5139",7,77.5411764705882
"16228","5139",8,74.8705882352941
"16229","5139",9,67.5176470588235
"16230","5139",10,56.8823529411765
"16231","5141",1,35.25
"16232","5141",2,35.525
"16233","5141",3,47.4
"16234","5141",4,50.575
"16235","5141",5,60.55
"16236","5141",6,71.925
"16237","5141",7,77.025
"16238","5141",8,73.575
"16239","5141",9,65.65
"16240","5141",10,53.5
"16241","5145",1,40.02
"16242","5145",2,39.9
"16243","5145",3,51.2
"16244","5145",4,53.62
"16245","5145",5,63.1
"16246","5145",6,73.42
"16247","5145",7,78.4
"16248","5145",8,74.96
"16249","5145",9,68.3
"16250","5145",10,57.36
"16251","5147",1,44
"16252","5147",2,44.1
"16253","5147",3,55.5
"16254","5147",4,58.6
"16255","5147",5,67.5
"16256","5147",6,77.2
"16257","5147",7,82.2
"16258","5147",8,78.4
"16259","5147",9,72
"16260","5147",10,59.7
"16261","5149",1,43.5
"16262","5149",2,44.4
"16263","5149",3,56.5
"16264","5149",4,59.5
"16265","5149",5,66
"16266","5149",6,76.3
"16267","5149",7,81.4
"16268","5149",8,77.6
"16269","5149",9,71.3
"16270","5149",10,60.4
"16271","51510",1,40.7
"16272","51510",2,42.6
"16273","51510",3,51.3
"16274","51510",4,53.6
"16275","51510",5,62.2
"16276","51510",6,74.8
"16277","51510",7,82.2
"16278","51510",8,78.2
"16279","51510",9,68.6
"16280","51510",10,60.3
"16281","51520",1,41.7
"16282","51520",2,42.1
"16283","51520",3,52.4
"16284","51520",4,52.9
"16285","51520",5,59.9
"16286","51520",6,70.4
"16287","51520",7,76.7
"16288","51520",8,74.7
"16289","51520",9,67.5
"16290","51520",10,59.5
"16291","51530",1,39.5
"16292","51530",2,42.3
"16293","51530",3,51.3
"16294","51530",4,53
"16295","51530",5,60
"16296","51530",6,70.7
"16297","51530",7,78.2
"16298","51530",8,74.7
"16299","51530",9,65.3
"16300","51530",10,58
"16301","51540",1,41
"16302","51540",2,43.3
"16303","51540",3,52.4
"16304","51540",4,54.2
"16305","51540",5,61.6
"16306","51540",6,73.3
"16307","51540",7,80.9
"16308","51540",8,76.4
"16309","51540",9,66.4
"16310","51540",10,59.2
"16311","51550",1,46.5
"16312","51550",2,47.4
"16313","51550",3,55.9
"16314","51550",4,57.5
"16315","51550",5,64
"16316","51550",6,74.7
"16317","51550",7,82.6
"16318","51550",8,80.1
"16319","51550",9,72.1
"16320","51550",10,65.6
"16321","51570",1,43.7
"16322","51570",2,45.4
"16323","51570",3,54.8
"16324","51570",4,56.3
"16325","51570",5,63.6
"16326","51570",6,74.8
"16327","51570",7,82.4
"16328","51570",8,79.2
"16329","51570",9,69.4
"16330","51570",10,62.1
"16331","51580",1,38.9
"16332","51580",2,41.3
"16333","51580",3,50.2
"16334","51580",4,51.5
"16335","51580",5,58.6
"16336","51580",6,69.1
"16337","51580",7,76.7
"16338","51580",8,73.8
"16339","51580",9,64.4
"16340","51580",10,57.3
"16341","51590",1,43
"16342","51590",2,44.6
"16343","51590",3,55.4
"16344","51590",4,56.5
"16345","51590",5,62.2
"16346","51590",6,73.3
"16347","51590",7,80.5
"16348","51590",8,77.6
"16349","51590",9,67.8
"16350","51590",10,61.7
"16351","51595",1,44.9
"16352","51595",2,46.4
"16353","51595",3,55
"16354","51595",4,56.1
"16355","51595",5,63.7
"16356","51595",6,74.5
"16357","51595",7,82.5
"16358","51595",8,79.1
"16359","51595",9,70
"16360","51595",10,62.8
"16361","51600",1,39.6
"16362","51600",2,41.7
"16363","51600",3,50.2
"16364","51600",4,52.4
"16365","51600",5,61.1
"16366","51600",6,73.3
"16367","51600",7,80.8
"16368","51600",8,77
"16369","51600",9,67.4
"16370","51600",10,59.5
"16371","51610",1,39.7
"16372","51610",2,41.7
"16373","51610",3,50
"16374","51610",4,52.2
"16375","51610",5,61.1
"16376","51610",6,73.3
"16377","51610",7,80.9
"16378","51610",8,77
"16379","51610",9,67.5
"16380","51610",10,59.5
"16381","51620",1,45.4
"16382","51620",2,46.5
"16383","51620",3,55.3
"16384","51620",4,57.2
"16385","51620",5,63.7
"16386","51620",6,74.5
"16387","51620",7,82
"16388","51620",8,79.2
"16389","51620",9,70
"16390","51620",10,63.8
"16391","51630",1,40.3
"16392","51630",2,42.2
"16393","51630",3,51.6
"16394","51630",4,53.4
"16395","51630",5,61.4
"16396","51630",6,73.7
"16397","51630",7,82
"16398","51630",8,77.2
"16399","51630",9,67.6
"16400","51630",10,60.2
"16401","51640",1,38.6
"16402","51640",2,39.7
"16403","51640",3,49.4
"16404","51640",4,50.4
"16405","51640",5,56.1
"16406","51640",6,66
"16407","51640",7,72.8
"16408","51640",8,70.6
"16409","51640",9,62.3
"16410","51640",10,55.6
"16411","51650",1,45.8
"16412","51650",2,47.1
"16413","51650",3,55.6
"16414","51650",4,57.6
"16415","51650",5,64.5
"16416","51650",6,75.6
"16417","51650",7,83.5
"16418","51650",8,80.6
"16419","51650",9,72.3
"16420","51650",10,65.4
"16421","51660",1,38.6
"16422","51660",2,41.2
"16423","51660",3,49.4
"16424","51660",4,51.3
"16425","51660",5,58.9
"16426","51660",6,70.1
"16427","51660",7,76.6
"16428","51660",8,73.3
"16429","51660",9,64.2
"16430","51660",10,57.6
"16431","51670",1,44
"16432","51670",2,45.6
"16433","51670",3,55.1
"16434","51670",4,56.6
"16435","51670",5,63.9
"16436","51670",6,75.1
"16437","51670",7,82.6
"16438","51670",8,79.5
"16439","51670",9,69.8
"16440","51670",10,62.7
"16441","51680",1,40.7
"16442","51680",2,42.6
"16443","51680",3,52.6
"16444","51680",4,54.6
"16445","51680",5,61
"16446","51680",6,72.2
"16447","51680",7,79.5
"16448","51680",8,76.1
"16449","51680",9,66
"16450","51680",10,59.3
"16451","51683",1,39.8
"16452","51683",2,42.1
"16453","51683",3,50.9
"16454","51683",4,53
"16455","51683",5,61.8
"16456","51683",6,74
"16457","51683",7,81.5
"16458","51683",8,77.5
"16459","51683",9,67.4
"16460","51683",10,59.4
"16461","51685",1,39.8
"16462","51685",2,42
"16463","51685",3,50.8
"16464","51685",4,52.8
"16465","51685",5,61.7
"16466","51685",6,73.9
"16467","51685",7,81.4
"16468","51685",8,77.4
"16469","51685",9,67.5
"16470","51685",10,59.5
"16471","51690",1,41.7
"16472","51690",2,43.5
"16473","51690",3,53.5
"16474","51690",4,54.8
"16475","51690",5,60.9
"16476","51690",6,72.1
"16477","51690",7,79.1
"16478","51690",8,76.6
"16479","51690",9,67
"16480","51690",10,60.3
"16481","51700",1,45.5
"16482","51700",2,46.9
"16483","51700",3,55.6
"16484","51700",4,57.6
"16485","51700",5,64.4
"16486","51700",6,75.5
"16487","51700",7,83.3
"16488","51700",8,80.4
"16489","51700",9,71.7
"16490","51700",10,64.9
"16491","51710",1,46.8
"16492","51710",2,47.9
"16493","51710",3,56.2
"16494","51710",4,58
"16495","51710",5,64.6
"16496","51710",6,75.9
"16497","51710",7,84.1
"16498","51710",8,81.2
"16499","51710",9,73.4
"16500","51710",10,66.4
"16501","51720",1,38.5
"16502","51720",2,38.3
"16503","51720",3,48.7
"16504","51720",4,50.2
"16505","51720",5,57.7
"16506","51720",6,67
"16507","51720",7,73.1
"16508","51720",8,71
"16509","51720",9,64.4
"16510","51720",10,57.3
"16511","51730",1,43.9
"16512","51730",2,45.5
"16513","51730",3,54.9
"16514","51730",4,56.4
"16515","51730",5,63.6
"16516","51730",6,74.6
"16517","51730",7,82.3
"16518","51730",8,79.2
"16519","51730",9,69.4
"16520","51730",10,62.1
"16521","51735",1,45.5
"16522","51735",2,46.8
"16523","51735",3,55.4
"16524","51735",4,57.4
"16525","51735",5,64.4
"16526","51735",6,75.5
"16527","51735",7,83.5
"16528","51735",8,80.6
"16529","51735",9,72.2
"16530","51735",10,65.1
"16531","51740",1,46.8
"16532","51740",2,47.9
"16533","51740",3,56.2
"16534","51740",4,58
"16535","51740",5,64.7
"16536","51740",6,75.8
"16537","51740",7,83.8
"16538","51740",8,81
"16539","51740",9,72.9
"16540","51740",10,66.2
"16541","51750",1,39.2
"16542","51750",2,40.6
"16543","51750",3,49.8
"16544","51750",4,50.7
"16545","51750",5,57.5
"16546","51750",6,67.8
"16547","51750",7,74.9
"16548","51750",8,72.7
"16549","51750",9,63.4
"16550","51750",10,56.3
"16551","51760",1,42.3
"16552","51760",2,44.4
"16553","51760",3,54
"16554","51760",4,55.9
"16555","51760",5,63.2
"16556","51760",6,74.4
"16557","51760",7,82
"16558","51760",8,78.2
"16559","51760",9,68.8
"16560","51760",10,61.2
"16561","51770",1,40.5
"16562","51770",2,42.8
"16563","51770",3,53
"16564","51770",4,54
"16565","51770",5,60.9
"16566","51770",6,71.7
"16567","51770",7,79.8
"16568","51770",8,76
"16569","51770",9,66.4
"16570","51770",10,59.1
"16571","51775",1,40.4
"16572","51775",2,42.7
"16573","51775",3,52.8
"16574","51775",4,53.9
"16575","51775",5,60.7
"16576","51775",6,71.6
"16577","51775",7,79.4
"16578","51775",8,75.9
"16579","51775",9,66.2
"16580","51775",10,59.2
"16581","51790",1,39.2
"16582","51790",2,41
"16583","51790",3,49.4
"16584","51790",4,51.3
"16585","51790",5,58.7
"16586","51790",6,69.6
"16587","51790",7,76.3
"16588","51790",8,72.8
"16589","51790",9,63.9
"16590","51790",10,57.3
"16591","51800",1,45.9
"16592","51800",2,47
"16593","51800",3,55.6
"16594","51800",4,57.4
"16595","51800",5,63.9
"16596","51800",6,74.5
"16597","51800",7,82
"16598","51800",8,79.4
"16599","51800",9,70.7
"16600","51800",10,64.6
"16601","51810",1,46.6
"16602","51810",2,47.4
"16603","51810",3,55.5
"16604","51810",4,57
"16605","51810",5,63.5
"16606","51810",6,74.8
"16607","51810",7,83.4
"16608","51810",8,80.7
"16609","51810",9,73.4
"16610","51810",10,66.7
"16611","51820",1,39.4
"16612","51820",2,41.3
"16613","51820",3,49.9
"16614","51820",4,51.8
"16615","51820",5,59.1
"16616","51820",6,70.2
"16617","51820",7,77.1
"16618","51820",8,73.3
"16619","51820",9,64.2
"16620","51820",10,57.5
"16621","51830",1,44.2
"16622","51830",2,45.8
"16623","51830",3,55.1
"16624","51830",4,56.8
"16625","51830",5,64
"16626","51830",6,75
"16627","51830",7,82.6
"16628","51830",8,79.4
"16629","51830",9,70.4
"16630","51830",10,63.4
"16631","51840",1,38.2
"16632","51840",2,40.1
"16633","51840",3,48.4
"16634","51840",4,50.6
"16635","51840",5,59.2
"16636","51840",6,70.7
"16637","51840",7,78.3
"16638","51840",8,74.5
"16639","51840",9,64.3
"16640","51840",10,56.3
"16641","53003",1,33.8
"16642","53003",2,35.1
"16643","53003",3,39.7
"16644","53003",4,47.6
"16645","53003",5,54.5
"16646","53003",6,59.7
"16647","53003",7,68.5
"16648","53003",8,69.8
"16649","53003",9,63.8
"16650","53003",10,49.5
"16651","53007",1,28.4
"16652","53007",2,31.6
"16653","53007",3,34.5
"16654","53007",4,42.4
"16655","53007",5,49.6
"16656","53007",6,54.3
"16657","53007",7,62.3
"16658","53007",8,63.2
"16659","53007",9,58.8
"16660","53007",10,45.1
"16661","53009",1,39.8
"16662","53009",2,39
"16663","53009",3,39.1
"16664","53009",4,45.9
"16665","53009",5,52
"16666","53009",6,54.2
"16667","53009",7,58.7
"16668","53009",8,59.8
"16669","53009",9,60.2
"16670","53009",10,49.8
"16671","53015",1,40.7
"16672","53015",2,39.8
"16673","53015",3,41.4
"16674","53015",4,48.8
"16675","53015",5,54.6
"16676","53015",6,57.8
"16677","53015",7,63.2
"16678","53015",8,64.2
"16679","53015",9,63.1
"16680","53015",10,51.9
"16681","53019",1,26.9
"16682","53019",2,29.2
"16683","53019",3,34
"16684","53019",4,42.2
"16685","53019",5,50.3
"16686","53019",6,56
"16687","53019",7,64
"16688","53019",8,65.4
"16689","53019",9,59.3
"16690","53019",10,43.4
"16691","53027",1,42.4
"16692","53027",2,41
"16693","53027",3,41.1
"16694","53027",4,48.3
"16695","53027",5,55.1
"16696","53027",6,57.8
"16697","53027",7,61.2
"16698","53027",8,62.6
"16699","53027",9,62.4
"16700","53027",10,51.9
"16701","53029",1,42.2
"16702","53029",2,42
"16703","53029",3,43.2
"16704","53029",4,50.2
"16705","53029",5,55.8
"16706","53029",6,58.1
"16707","53029",7,62
"16708","53029",8,62.3
"16709","53029",9,61.9
"16710","53029",10,52
"16711","53035",1,42.4
"16712","53035",2,42.3
"16713","53035",3,43.5
"16714","53035",4,50.6
"16715","53035",5,57.6
"16716","53035",6,60
"16717","53035",7,64.3
"16718","53035",8,65.5
"16719","53035",9,64
"16720","53035",10,53.5
"16721","53037",1,30.8
"16722","53037",2,33.8
"16723","53037",3,36.6
"16724","53037",4,44.6
"16725","53037",5,51.7
"16726","53037",6,56.8
"16727","53037",7,64.3
"16728","53037",8,64.8
"16729","53037",9,60.7
"16730","53037",10,47.8
"16731","53039",1,35.9
"16732","53039",2,38.6
"16733","53039",3,40.3
"16734","53039",4,48.7
"16735","53039",5,54.8
"16736","53039",6,60.3
"16737","53039",7,67.7
"16738","53039",8,68.7
"16739","53039",9,62.6
"16740","53039",10,51
"16741","53047",1,26.6
"16742","53047",2,29.2
"16743","53047",3,33.8
"16744","53047",4,41.8
"16745","53047",5,50
"16746","53047",6,55.3
"16747","53047",7,63.6
"16748","53047",8,64.8
"16749","53047",9,59
"16750","53047",10,43.9
"16751","53049",1,43.8
"16752","53049",2,41.6
"16753","53049",3,41.6
"16754","53049",4,48.2
"16755","53049",5,55.1
"16756","53049",6,57.5
"16757","53049",7,60.7
"16758","53049",8,62.5
"16759","53049",9,62.7
"16760","53049",10,52.4
